"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2019",95.1,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2019",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2018",85.3,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2018",77.7,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2018",63.4,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2018",73.8,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2018",81.1,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2018",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2017",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2016",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2014",80.4,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2014",76.4,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2014",84,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2013",66.7,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2013",61.9,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2013",70.9,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2011",28.6,
